,index,caption,url,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,How,Where,Comment
152,6150,i 'm not sure what i 'm going to do .,https://c1.staticflickr.com/9/8558/28836352392_774674435b_o.jpg,0,0,0,1,0,0,0,0,0,0,False
153,305,"time to market , portrayed the bridge over person",http://l7.alamy.com/zooms/0a1a5ee10e7e4a22ace6931b7000a4d8/time-to-market-portrayed-the-bridge-over-the-river-villoresi-in-milan-ex1jg9.jpg,1,0,0,0,0,0,1,0,0,0,"person should be river/canal, caption is gibberish"
154,5919,a view of the skyline at sunset,https://c1.staticflickr.com/6/5809/31050107145_a8e550dbdd_o.jpg,1,0,0,0,1,0,0,1,0,1,False
155,7179,biological genus is one of the most beautiful plants in the world,https://c1.staticflickr.com/9/8119/29298786853_59481db152_o.jpg,0,1,0,1,0,0,0,0,0,0,False
156,1366,person delivers food to a resident,http://knowsleynews.co.uk/wp-content/uploads/2017/12/Christmas-halewood2-768x1024.jpg,0,1,1,0,0,0,0,0,0,0,False
157,2783,get the scoop : read all about transformation in magazine,http://i.dailymail.co.uk/i/pix/2016/11/21/03/3A58867500000578-3955316-Get_the_scoop_Read_all_about_Shane_Warne_s_love_life_in_the_late-a-85_1479699453582.jpg,0,0,0,0,0,0,1,0,0,0,text
158,1318,beautiful teenage girl in hat happily hugs her dog on a white background stock footage video,https://ak1.picdn.net/shutterstock/videos/32557141/thumb/1.jpg,1,1,0,0,0,0,0,0,0,0,False
159,6708,a view of the building,https://c1.staticflickr.com/8/7779/29844726236_d8a247df62_o.jpg,1,0,0,0,1,0,0,0,0,1,False
160,4624,a view of the street in the city,https://c1.staticflickr.com/3/2940/33146970396_022d07295b_o.jpg,1,0,0,0,1,0,0,0,1,1,False
161,2608,woman resting on the vacations,https://ak1.picdn.net/shutterstock/videos/6626441/thumb/9.jpg,1,0,1,0,1,0,0,1,0,0,False
162,7528,tourist attraction in the region,https://c1.staticflickr.com/9/8585/27936766940_eeb074a562_o.jpg,1,0,0,0,1,0,0,0,1,0,False
163,482,a green landscape shot with leaves in the foreground,http://ichef.bbci.co.uk/news/976/cpsprodpb/BD25/production/_83712484_tomfirmingerstroudglos1706.jpg,1,0,0,0,0,0,0,0,0,0,False
164,7305,firefighters work to put out a fire .,https://c1.staticflickr.com/8/7286/27304081363_60c1bc0087_o.jpg,0,0,0,0,0,1,0,0,0,0,False
165,6394,a woman washing clothes in the water at the festival,https://c1.staticflickr.com/9/8034/29198895342_5d56c271a8_o.jpg,0,0,0,0,0,1,0,0,0,0,False
166,6241,traffic on the main road,https://c1.staticflickr.com/1/336/32087347416_fa81671779_o.jpg,1,0,0,0,1,0,0,0,1,0,False
167,620,models walk the catwalk during the collection show part of spring summer .,https://media.gettyimages.com/photos/models-walk-the-catwalk-during-the-bruno-pieters-collection-show-part-picture-id77121943?k=6&m=77121943&s=612x612&w=0&h=qAJ4paRfHjZuS6-YbTSJlGmhViOxMT8mT45xnIlA0cw=,1,0,0,0,0,0,0,0,0,0,False
168,3434,country at confluence along road,http://l7.alamy.com/zooms/81318ca27d054c26961fed34e4a9f142/russian-river-ferry-at-confluence-of-the-russian-and-kenai-rivers-b2mb15.jpg,0,0,0,0,0,1,0,0,0,0,False
169,2263,tarantula at the entrance to its burrow,https://media.istockphoto.com/photos/tarantula-at-the-entrance-to-its-burrow-picture-id671770590?k=6&m=671770590&s=612x612&w=0&h=KwWgwmjlu8SYLA7rZY8ei2RTKUCGYSwsOMSUZgEsc-g=,1,0,0,0,0,0,0,0,0,0,False
170,3671,breakfast buffet at a deli or restaurant,http://l7.alamy.com/zooms/d2dfc2d4c48e4cdc95472efad8e41e4b/breakfast-buffet-at-a-deli-or-restaurant-c0f4c0.jpg,1,0,0,0,1,0,0,0,1,0,False
171,4342,"spider outdoors on a piece of wood , front view",http://l7.alamy.com/zooms/4f13f7476e224afbaa656a98dc6a152f/black-widow-spider-outdoors-on-a-piece-of-wood-front-view-g1xaj7.jpg,1,0,0,0,1,0,0,0,1,1,False
172,5055,painting artist in the art room,https://c1.staticflickr.com/9/8878/27834741544_157622a5c5_o.jpg,1,0,0,0,1,0,0,0,1,0,False
173,5902,interior view of the building,https://c1.staticflickr.com/9/8050/29334929912_8a9faa58b1_o.jpg,1,0,0,0,1,0,0,0,0,1,False
174,7045,a train passes through the intersection,https://c1.staticflickr.com/9/8615/29688155355_6ce90580c6_o.jpg,1,0,1,0,1,0,0,0,1,0,False
175,6102,technician working on a computer,https://c1.staticflickr.com/8/7623/27092252526_2fdff4606a_o.jpg,0,0,0,0,0,1,0,0,0,0,False
176,6100,a general view prior to the match .,https://c1.staticflickr.com/8/7515/28034811500_b1720b49f7_o.jpg,1,0,0,0,1,0,0,1,0,1,False
177,4797,digital art selected for the #,https://c1.staticflickr.com/8/7367/27942589975_b0f45faf76_o.jpg,0,0,0,0,0,1,0,0,0,0,False
178,1408,heartland rock artist perform on stage,https://media.gettyimages.com/photos/tom-petty-and-the-heartbreakers-perform-on-stage-in-utrecht-5th-picture-id513268754?s=612x612,0,0,1,1,0,0,0,0,0,0,False
179,6551,a snowboarder in the snow,https://c1.staticflickr.com/8/7153/26687059960_594f67daf6_o.jpg,1,0,0,0,0,0,0,0,0,0,False
180,1534,"a scarf surrounds to a teapot along with capsules , concept palliative care",https://media.istockphoto.com/photos/scarf-surrounds-to-a-teapot-along-with-capsules-concept-palliative-picture-id889582510?k=6&m=889582510&s=612x612&w=0&h=qrgu2Q0-xHdKj7XUNOAkqG4hBlEvwX9QvFI_qqpG5gc=,1,0,0,0,0,0,0,0,0,0,False
181,1857,"person , may this birthday be filled with lots of happy hours and also your life with many happy birthdays , that are yet to come .",https://i.pinimg.com/736x/38/c5/1e/38c51ec52bc47eb75582f261bb94c11c.jpg,0,0,0,1,0,0,0,0,0,0,False
182,7466,flowers are the most important part of the world .,https://c1.staticflickr.com/6/5695/30355471253_1f7796aa9b_o.jpg,0,1,0,1,0,0,0,0,0,0,False
183,7243,natural history of the insects,https://c1.staticflickr.com/9/8889/28926068911_ac4e41102a_o.jpg,0,0,0,0,0,1,0,0,0,0,False
184,4714,view of the beach,https://c1.staticflickr.com/9/8456/29676880102_9756cec046_o.jpg,1,0,0,0,1,0,0,0,0,1,False
185,2371,"vector world globe , 3d triangular map of the earth .",https://thumb1.shutterstock.com/display_pic_with_logo/1082783/197682530/stock-vector-vector-world-globe-d-triangular-map-of-the-earth-modern-elements-of-info-graphics-world-map-197682530.jpg,1,0,0,0,0,0,0,0,0,0,False
186,6089,the sign on the road,https://c1.staticflickr.com/9/8644/28374001885_a549ecae55_o.jpg,1,0,0,0,1,0,0,0,1,0,False
187,6067,a mural on the side of a building .,https://c1.staticflickr.com/1/702/33264464636_93ceb55dfc_o.jpg,1,0,0,0,1,0,0,0,1,0,False
188,6975,tourist attraction in the morning light,https://c1.staticflickr.com/8/7652/26801713235_455c446ae1_o.jpg,1,0,0,0,1,0,0,1,1,0,False
189,3475,close up of a bowl of cereal as milk is poured into it,https://ak2.picdn.net/shutterstock/videos/7898392/thumb/1.jpg,1,0,0,0,1,0,0,1,0,1,False
190,980,person with another nice bass,http://i1.wp.com/theminnowbucket.net/wp-content/uploads/2016/05/IMG_8682edit1.jpg?resize=683%2C1024,1,1,0,0,0,0,0,0,0,0,False
191,167,bride just after the wedding holding her bouquet of flowers,http://l7.alamy.com/zooms/abde821878da402cbbaa4c6fb63f04e7/bride-just-after-the-wedding-holding-her-bouquet-of-flowers-b75mad.jpg,0,0,0,1,0,0,0,0,0,0,False
192,951,dew drops collect on a blossom .,http://www.sheppranch.com/wp-content/uploads/flower-dew-600x400.jpg,1,0,0,0,0,0,0,0,0,0,False
193,389,"aerial view , sharp turn down to beach view from the cliff .",https://ak9.picdn.net/shutterstock/videos/13440089/thumb/1.jpg,0,0,0,1,0,0,0,0,0,0,False
194,6632,film character on a float during the parade,https://c1.staticflickr.com/1/290/32074341360_a26a7982e0_o.jpg,0,0,0,0,1,0,0,1,1,0,False
195,2153,"the cave of bats , unfortunately there was only a small population of bats present and they stayed inside the cave",https://static1.squarespace.com/static/58c3651cc534a58f9381c2d9/591f485d1b631b0dc93229c3/591f4860a5790a2849983cdd/1495232165186/IMG_2233.JPG?format=750w,1,1,0,0,0,0,0,0,0,0,False
196,5101,sign painted on the wall .,https://c1.staticflickr.com/6/5795/30939231850_faca2aabf5_o.jpg,1,0,0,0,1,0,1,0,1,0,text? 
197,7258,the main street filled with stalls,https://c1.staticflickr.com/8/7730/29803153282_e7345a2731_o.jpg,1,0,0,0,1,0,0,0,1,0,False
198,4975,a walkway in the park .,https://c1.staticflickr.com/9/8741/28686837842_b502f2a2ed_o.jpg,1,0,0,0,1,0,0,0,1,0,False
199,5068,walking along the river bank,https://c1.staticflickr.com/9/8198/29737018006_b9773d1d0d_o.jpg,1,0,1,0,1,0,0,0,1,0,False
200,3737,girl by a brick wall,http://l7.alamy.com/zooms/86596872efb94cda8473d238d3437060/girl-by-a-brick-wall-2-echp6j.jpg,1,0,0,0,0,0,0,0,0,0,False
201,6883,a woman uses her mobile phone,https://c1.staticflickr.com/6/5798/31026764805_370c19292d_o.jpg,1,0,1,0,0,0,0,0,0,0,False
202,3014,rain in a pine forest,https://ak4.picdn.net/shutterstock/videos/19267534/thumb/1.jpg,1,0,0,0,1,0,0,0,1,0,False
203,4346,cheerleaders perform cheers for deployed service members,http://c8.alamy.com/comp/DT8MWY/miami-dolphins-cheerleaders-lily-and-alison-perform-cheers-for-deployed-DT8MWY.jpg,0,0,0,0,0,0,1,0,0,0,text
204,6897,property image # house m from the center with internet air conditioning parking,https://c1.staticflickr.com/9/8129/30167629235_bd12c3d437_o.jpg,0,0,0,1,1,0,0,0,1,0,False
205,1055,profession uses a thermal image camera at the scene of a fire,http://l7.alamy.com/zooms/0058c8563cb846f2b15aa1e602d120bc/fireman-uses-a-thermal-image-camera-at-the-scene-of-a-fire-c4kr46.jpg,0,0,0,1,0,0,0,0,0,0,False
206,2150,person talks to a group about healthy soil for healthy fruit trees,https://ecolivinginactiondunedin.files.wordpress.com/2015/04/img_5894.jpg,1,0,0,0,0,0,0,0,0,0,False
207,3484,a baby goat sits in the grass,http://l7.alamy.com/zooms/fcb9a8b8bc0c4fcd89d101fa4ad13c87/a-baby-goat-sits-in-the-grass-ff0tw7.jpg,1,0,1,0,0,0,0,0,0,0,False
208,399,music video performer performs during festival .,https://media.gettyimages.com/photos/chance-the-rapper-performs-during-the-austin-city-limits-music-at-picture-id858904296,1,0,0,0,0,0,0,0,0,0,False
209,5796,geographical feature category in the world,https://c1.staticflickr.com/4/3729/33109527545_001181d1f9_o.jpg,0,0,0,0,0,1,0,0,0,0,False
210,4048,female hand with a hose watering garden plants,https://ak2.picdn.net/shutterstock/videos/2413292/thumb/1.jpg?i10c=img.resize(height:160),1,0,1,0,0,0,0,0,0,0,False
211,4383,fashion designers predicted what people would be wearing .,http://andreasnotebook.com/wp-content/uploads/2015/04/2000-fashion.jpg,0,0,0,1,0,0,0,0,0,0,False
212,3150,single olive tree planted in the center of a dry and cracked soil,http://l7.alamy.com/zooms/85132f1566b14519b986613b8a26a83f/single-olive-tree-planted-in-the-center-of-a-dry-and-cracked-soil-e6dyyh.jpg,1,0,0,0,0,0,0,0,0,0,False
213,4291,"refreshing lemonade made with lemon , strawberry and basil .",https://www.yummyhealthyeasy.com/wp-content/uploads/2014/04/Strawberry-Basil-Lemonade-9.jpg,0,0,0,1,0,0,0,0,0,0,False
214,6462,politician speaks during a meeting,https://c1.staticflickr.com/6/5755/31155310415_53a2c8a8d5_o.jpg,1,0,1,0,1,0,0,1,1,0,False
215,6769,view of the lake at sunset,https://c1.staticflickr.com/1/305/32172462990_46e8924be2_o.jpg,1,0,0,0,1,0,0,1,0,1,False
216,5834,image may contain person on stage playing a musical instrument and night,https://c1.staticflickr.com/8/7040/27903070666_9c12a84103_o.jpg,1,0,1,1,1,0,0,1,1,0,False
217,912,the trail leads into the fog .,https://2hertziesdownunder.files.wordpress.com/2013/07/dsf9209.jpg?w=497&h=745,1,0,0,1,0,0,0,0,0,0,False
218,3034,"that 's better : daughter , who 's an actress , author and stage entertainer , let her glasses slide down her nose so she could see",http://i.dailymail.co.uk/i/pix/2013/06/01/article-2334250-1A16F689000005DC-553_634x879.jpg,1,0,0,1,0,0,0,0,0,0,False
219,1859,member of politician moves forward a motion to impeach president during a parliamentary session .,http://media.gettyimages.com/photos/member-of-parliament-patrick-chinamasa-moves-forward-a-motion-to-picture-id877055742?k=6&m=877055742&s=612x612&w=0&h=PHHebfGXdB2KQM_jXw2vPi08BDDmr8_0Nb2277sXDuU=,1,0,1,0,1,0,0,0,0,0,False
220,6040,dragonfly on a blade of grass,https://c1.staticflickr.com/8/7471/27135696986_cc224fffaf_o.jpg,1,0,0,0,0,0,0,0,0,0,False
221,222,"the bucket list , panoramic view of city .",http://crispyventures.com/wp-content/uploads/2015/06/1-1-DSC02727.jpg,1,1,0,0,0,0,0,0,0,0,False
222,4186,crowds of people gather round structure in commemoration,https://media.gettyimages.com/photos/crowds-of-people-gather-round-the-cenotaph-in-commemoration-of-day-picture-id613507512?s=612x612,1,0,1,1,0,0,0,0,0,0,False
223,4496,ski area is closed with this much snow,http://www.aboutlaketahoe.com/images/powdork/kirkwood-sucks/kirkwood-cheetos-015.jpg,0,0,0,1,0,0,0,0,0,0,False
224,7632,the start of the race,https://c1.staticflickr.com/9/8061/29058555602_1db7a56a45_o.jpg,1,0,0,0,1,0,0,1,1,0,False
225,1021,biological species was the most reported bird in the count,https://www.trevorsbirding.com/wp-content/uploads/2015/10/IMG_0094.jpg,0,0,0,1,0,0,0,0,0,0,False
226,1132,grand opening to a room,http://st.houzz.com/simgs/1ac159bc0f30262f_8-7393/traditional-hall.jpg,1,0,0,0,0,0,0,0,0,0,False
227,1851,how do you shape your eyebrows for the first time,https://s-media-cache-ak0.pinimg.com/736x/c2/39/81/c23981356991051065bab8aaa37065af.jpg,0,0,0,0,0,0,1,0,0,0,text
228,1592,neighborhood displays some of the world 's best graffiti art .,https://ssl.c.photoshelter.com/img-get2/I0000c_KyTEy68YE/fit=1000x750/Los-Angeles-Scenes-024.jpg,1,1,0,1,0,0,0,0,0,0,False
229,7697,one of the most beautiful cities,https://c1.staticflickr.com/8/7300/27568640486_9e6ce0a645_o.jpg,1,1,0,1,1,0,0,0,1,0,False
230,4621,close up of a flower in the field,https://c1.staticflickr.com/6/5626/30396538991_f195f09fe6_o.jpg,1,0,0,0,1,0,0,0,1,1,False
231,6351,"person , left , and person .",https://c1.staticflickr.com/9/8127/30122261602_e08105d6bd_o.jpg,0,0,0,0,0,1,0,0,0,0,caption only partially complete
232,4984,the light of the flower,https://c1.staticflickr.com/6/5626/30396538991_f195f09fe6_o.jpg,1,0,0,1,0,0,0,0,0,0,False
233,4629,storm clouds over the house,https://c1.staticflickr.com/9/8620/27973832210_93f6335666_o.jpg,1,0,0,0,1,0,0,0,1,0,False
234,6726,digital art selected for the #,https://c1.staticflickr.com/1/492/31163588750_1437047e05_o.jpg,0,0,0,0,0,1,0,0,0,0,False
235,5814,and tourist attraction at night,https://c1.staticflickr.com/9/8029/29964055391_a3f70c2d25_o.jpg,1,0,0,0,1,0,0,1,0,0,False
236,5369,a view of the river,https://c1.staticflickr.com/6/5181/29373106324_2420f24b90_o.jpg,1,0,0,0,1,0,0,0,0,1,False
237,1863,property image # stay a bed,https://odis.homeaway.com/odis/listing/e71ec6af-b2ce-4e65-8e02-95a8ca43568c.c10.jpg,0,0,0,0,0,1,0,0,0,0,False
238,7461,photo taken by person by person,https://c1.staticflickr.com/9/8005/29433199795_c1702e98c2_o.jpg,0,0,0,1,1,0,0,0,0,1,False
239,7240,under the bridge by person via photo sharing website,https://c1.staticflickr.com/1/271/32630358582_35cab9eb57_o.jpg,0,0,0,1,0,0,0,0,0,0,False
240,2298,"american football player , was seen putting an arm on shoulder during sunday 's game , a show of solidarity he 's been making since august",http://i.dailymail.co.uk/i/pix/2017/11/06/15/461390FA00000578-5052557-image-a-4_1509982336065.jpg,1,0,1,1,1,0,0,0,0,0,False
241,7038,stairs to the second floor,https://c1.staticflickr.com/8/7432/28055640001_3e6b62bfaf_o.jpg,1,0,0,0,1,0,0,0,1,0,False
242,542,abstract cute clown on a white background .,https://us.123rf.com/450wm/davids47/davids471712/davids47171200785/91244667-abstract-cute-clown-on-a-white-background-.jpg?ver=6,1,1,0,0,0,0,0,0,0,0,False
243,3322,actor gestures as he meets the crowds while arriving for the premiere .,https://media.gettyimages.com/photos/actor-tom-cruise-gestures-as-he-meets-the-crowds-while-arriving-for-picture-id57424518,1,0,1,0,0,0,0,0,0,0,False
244,7631,tourist boat on the river,https://c1.staticflickr.com/9/8258/28744332273_fdb501dc5e_o.jpg,1,0,0,0,0,0,0,0,0,0,False
245,5406,view of the stairs by painting artist,https://c1.staticflickr.com/6/5450/30005314883_60fa003064_o.jpg,1,0,0,0,1,0,0,0,0,1,False
246,6337,aerial view of a beach,https://c1.staticflickr.com/8/7351/27156220563_f915135671_o.jpg,1,0,0,0,1,0,0,0,1,1,False
247,7209,this is a close up of a pile of rocks,https://c1.staticflickr.com/1/670/32658745226_b336dd30cb_o.jpg,1,0,0,1,1,0,1,0,0,1,unsure why there is a red arrow there
248,643,a young person with a hoodie thanks with person together,https://media.gettyimages.com/photos/young-person-with-a-hoodie-thanks-with-hands-together-picture-id108226307?s=612x612,0,0,1,1,0,0,0,0,0,0,False
249,881,the tower rising above the tree - lined street - exterior photo,http://www.emporis.com/images/show/230783-Large-exterior-the-tower-rising-above-the-tree-lined-street.jpg,1,0,0,0,0,0,0,0,0,0,False
250,7707,a city is a small town .,https://c1.staticflickr.com/1/495/31479202063_89d2c7a732_o.jpg,0,0,0,0,0,1,0,0,0,0,False
251,4215,clams are a rich source of iron .,https://img-aws.ehowcdn.com/600x600/photos.demandstudios.com/getty/article/83/73/461794873.jpg,0,0,0,1,0,0,0,0,0,0,False
252,5583,a tree on the shore,https://c1.staticflickr.com/6/5589/30462016164_d154e0e95d_o.jpg,1,0,0,0,1,0,0,0,1,0,False
253,1989,forest landscape with woodpecker perched on the branch of tree,https://ak4.picdn.net/shutterstock/videos/5849084/thumb/1.jpg,1,0,0,0,0,0,0,0,0,0,False
254,6134,street art in the neighborhood,https://c1.staticflickr.com/1/257/32358275006_c6daa12b41_o.jpg,1,0,0,0,1,0,0,0,1,0,False
255,2171,new to the gift shop .,https://i.pinimg.com/736x/7a/52/13/7a5213c847a759dba9790f77a3f192af--sterling-silver-necklaces-worthing.jpg,0,0,0,1,0,0,0,0,0,0,False
256,5570,back to the future bus,https://c1.staticflickr.com/8/7258/27790003695_62ec3a6e56_o.jpg,0,0,0,0,0,1,0,0,0,0,False
257,1301,a giant in the garden !,https://pics.davesgarden.com/pics/2007/07/13/spicecat/d238f0.jpg,0,1,0,0,0,0,0,0,0,0,False
258,6595,a view of the street at night,https://c1.staticflickr.com/3/2101/32444683650_e42de3f43f_o.jpg,1,0,0,0,1,0,0,1,0,1,False
259,5302,a student works on a computer .,https://c1.staticflickr.com/9/8033/29183695110_272dfe602c_o.jpg,1,0,1,0,0,0,0,0,0,0,False
260,4190,wooden door and windows with metal lattice in an ancient house,http://c8.alamy.com/comp/KBR6F3/wooden-door-and-windows-with-metal-lattice-in-an-ancient-house-old-KBR6F3.jpg,0,0,0,0,0,0,1,0,0,0,text
261,2176,blue flower in the summer rain,https://ak2.picdn.net/shutterstock/videos/27906142/thumb/1.jpg,1,0,0,0,0,0,0,0,0,0,False
262,1307,"person , left , and president and ceo smile for a photo .",http://www.vancouversun.com/touch/cms/binary/9171185.jpg,0,0,1,1,0,0,0,0,0,0,False
263,6409,view of the chandelier in the glass ceiling,https://c1.staticflickr.com/1/407/30946296844_0e2909969a_o.jpg,1,0,0,0,1,0,0,0,1,1,False
264,7416,the light in the forest,https://c1.staticflickr.com/9/8183/29175870944_848669965a_o.jpg,1,0,0,0,1,0,0,0,1,0,False
265,1977,actor arrives for the fashion show,https://media.gettyimages.com/photos/angelique-de-luca-arrives-for-the-oscar-de-la-renta-fashion-show-on-picture-id463725298?s=612x612,1,0,1,0,0,0,0,0,0,0,False
266,6505,soldiers march during the military parade,https://c1.staticflickr.com/8/7687/26796608075_9fd64f3f5a_o.jpg,1,0,0,0,1,0,1,1,1,0,"not marching, can't mark action"
267,7436,"image may contain : person , on stage , playing a musical instrument and night",https://c1.staticflickr.com/8/7469/26735837723_298957477d_o.jpg,1,0,1,1,1,0,0,1,0,0,False
